TERYT4;GENDER;AGE_GROUP;PREDICTED_CASES
2002;M;<75-84>;1.79854002
2002;M;85+;0.976716904
2003;K;<0-44>;2.155706069
2003;K;<45-54>;4.891217563
2003;K;<55-64>;6.81423904
2003;K;<65-74>;5.61236313
2003;K;<75-84>;4.348243473
2003;K;85+;1.538378087
2003;M;<0-44>;0.304940053
2003;M;<45-54>;0.368668033
2003;M;<55-64>;0.511233597
2003;M;<65-74>;0.708615622
2003;M;<75-84>;0.757402332
2003;M;85+;0.465307751
2004;K;<0-44>;2.185823354
2004;K;<45-54>;4.521817493
2004;K;<55-64>;5.993815572
2004;K;<65-74>;3.87108129
2004;K;<75-84>;2.470875468
2004;K;85+;0.86111984
2004;M;<0-44>;0.336025407
2004;M;<45-54>;0.365359665
2004;M;<55-64>;0.493521706
2004;M;<65-74>;0.53449695
2004;M;<75-84>;0.436808485
2004;M;85+;0.222777706
2005;K;<0-44>;1.534391594
2005;K;<45-54>;3.919414642
2005;K;<55-64>;6.464702794
2005;K;<65-74>;4.906611791
2005;K;<75-84>;3.90712459
2005;K;85+;1.249878924
2005;M;<0-44>;0.305991616
2005;M;<45-54>;0.412588303
2005;M;<55-64>;0.641775348
2005;M;<65-74>;0.819026349
2005;M;<75-84>;0.838186465
2005;M;85+;0.460020102
2006;K;<0-44>;1.738257126
2006;K;<45-54>;3.270541972
2006;K;<55-64>;4.029022614
2006;K;<65-74>;3.003179058
2006;K;<75-84>;2.037301053
2006;K;85+;0.681979591
2006;M;<0-44>;0.357955877
2006;M;<45-54>;0.407410203
2006;M;<55-64>;0.447621953
2006;M;<65-74>;0.530551072
2006;M;<75-84>;0.50302304
2006;M;85+;0.246954928
2007;K;<0-44>;2.220665956
2007;K;<45-54>;4.120088161
2007;K;<55-64>;5.061838278
2007;K;<65-74>;3.641558367
2007;K;<75-84>;2.710991252
2007;K;85+;1.188868116
2007;M;<0-44>;0.415287747
2007;M;<45-54>;0.460784334
2007;M;<55-64>;0.551622605
2007;M;<65-74>;0.634408501
2007;M;<75-84>;0.605937679
2007;M;85+;0.368638239
2008;K;<0-44>;1.712390662
2008;K;<45-54>;3.587682851
2008;K;<55-64>;4.500428408
2008;K;<65-74>;3.35908319
2008;K;<75-84>;2.635158975
2008;K;85+;0.904425869
2008;M;<0-44>;0.345549704
2008;M;<45-54>;0.392063023
2008;M;<55-64>;0.502522951
2008;M;<65-74>;0.601091493
2008;M;<75-84>;0.592724627
2008;M;85+;0.398806405
2009;K;<0-44>;1.009893538
2009;K;<45-54>;2.092935756
2009;K;<55-64>;2.88914856
2009;K;<65-74>;2.092083865
2009;K;<75-84>;1.520104538
2009;K;85+;0.527276234
2009;M;<0-44>;0.192713882
2009;M;<45-54>;0.218516431
2009;M;<55-64>;0.304666474
2009;M;<65-74>;0.35879771
2009;M;<75-84>;0.347319313
2009;M;85+;0.194404252
2010;K;<0-44>;1.771107031
2010;K;<45-54>;3.907129763
2010;K;<55-64>;5.40864299
2010;K;<65-74>;4.259010612
2010;K;<75-84>;3.22831906
2010;K;85+;1.037070018
2010;M;<0-44>;0.397743395
2010;M;<45-54>;0.487684685
2010;M;<55-64>;0.653135276
2010;M;<65-74>;0.865912334
2010;M;<75-84>;0.879754655
2010;M;85+;0.501462273
2011;K;<0-44>;2.895919664
2011;K;<45-54>;6.102901553
2011;K;<55-64>;8.798508976
2011;K;<65-74>;6.4074784
2011;K;<75-84>;4.814153483
2011;K;85+;1.729545766
2011;M;<0-44>;0.604885785
2011;M;<45-54>;0.720698649
2011;M;<55-64>;0.952368999
2011;M;<65-74>;1.149114217
2011;M;<75-84>;1.023971966
2011;M;85+;0.641690351
2012;K;<0-44>;1.786766157
2012;K;<45-54>;3.423012216
2012;K;<55-64>;4.234019146
2012;K;<65-74>;3.171380342
2012;K;<75-84>;2.263138894
2012;K;85+;0.774172552
2012;M;<0-44>;0.432096663
2012;M;<45-54>;0.466349898
2012;M;<55-64>;0.595341686
2012;M;<65-74>;0.682639538
2012;M;<75-84>;0.635449117
2012;M;85+;0.341973966
2013;K;<0-44>;2.303420811
2013;K;<45-54>;4.647342597
2013;K;<55-64>;6.252684011
2013;K;<65-74>;4.516467455
2013;K;<75-84>;3.192973066
2013;K;85+;1.304725842
2013;M;<0-44>;0.449921811
2013;M;<45-54>;0.480519587
2013;M;<55-64>;0.663200349
2013;M;<65-74>;0.818845696
2013;M;<75-84>;0.831364951
2013;M;85+;0.457321237
2014;K;<0-44>;1.794047411
2014;K;<45-54>;3.940921079
2014;K;<55-64>;4.969190392
2014;K;<65-74>;3.38765859
2014;K;<75-84>;2.397027091
2014;K;85+;0.635655498
2014;M;<0-44>;0.376798298
2014;M;<45-54>;0.412038469
2014;M;<55-64>;0.537349663
2014;M;<65-74>;0.605433388
2014;M;<75-84>;0.548962123
2014;M;85+;0.281107703
2061;K;<0-44>;15.16945805
2061;K;<45-54>;31.42895145
2061;K;<55-64>;48.29662795
2061;K;<65-74>;31.4012342
2061;K;<75-84>;17.82402832
2061;K;85+;5.209261528
2061;M;<0-44>;1.313393832
2061;M;<45-54>;1.326047732
2061;M;<55-64>;1.954757871
2061;M;<65-74>;2.223356646
2061;M;<75-84>;1.807489904
2061;M;85+;0.866278598
2062;K;<0-44>;3.110592185
2062;K;<45-54>;7.309783468
2062;K;<55-64>;10.95493126
2062;K;<65-74>;5.330098773
2062;K;<75-84>;2.886321374
2062;K;85+;0.867031
2062;M;<0-44>;0.35806083
2062;M;<45-54>;0.385780973
2062;M;<55-64>;0.599048655
2062;M;<65-74>;0.570019849
2062;M;<75-84>;0.401143071
2062;M;85+;0.205887409
2063;K;<0-44>;4.324631818
2063;K;<45-54>;9.724656515
2063;K;<55-64>;12.95607297
2063;K;<65-74>;6.431535823
2063;K;<75-84>;3.807570057
2063;K;85+;1.276064421
2063;M;<0-44>;0.485537096
2063;M;<45-54>;0.528698223
2063;M;<55-64>;0.712733785
2063;M;<65-74>;0.665412726
2063;M;<75-84>;0.511301027
2063;M;85+;0.229211275
2201;K;<0-44>;4.221720635
2201;K;<45-54>;7.763150075
2201;K;<55-64>;11.33121693
2201;K;<65-74>;6.070832679
2201;K;<75-84>;3.429544627
2201;K;85+;0.955829154
2201;M;<0-44>;0.879106005
2201;M;<45-54>;0.876869131
2201;M;<55-64>;1.291836371
2201;M;<65-74>;1.299642368
2201;M;<75-84>;0.870659659
2201;M;85+;0.283146915
2202;K;<0-44>;5.118009329
2202;K;<45-54>;9.314970402
2202;K;<55-64>;14.04283913
2202;K;<65-74>;8.151851607
2202;K;<75-84>;4.556191878
2202;K;85+;1.4074877
2202;M;<0-44>;1.169451343
2202;M;<45-54>;1.142841737
2202;M;<55-64>;1.684905985
2202;M;<65-74>;1.715652372
2202;M;<75-84>;1.281417172
2202;M;85+;0.537873733
2203;K;<0-44>;2.99601465
2203;K;<45-54>;5.992082514
2203;K;<55-64>;9.384566726
2203;K;<65-74>;4.824621373
2203;K;<75-84>;2.759804811
2203;K;85+;0.835258028
2203;M;<0-44>;0.611194467
2203;M;<45-54>;0.66409275
2203;M;<55-64>;1.02890975
2203;M;<65-74>;0.963263722
2203;M;<75-84>;0.604572385
2203;M;85+;0.258605427
2204;K;<0-44>;6.253115516
2204;K;<45-54>;10.0366477
2204;K;<55-64>;14.48299333
2204;K;<65-74>;7.465770992
2204;K;<75-84>;3.793946775
2204;K;85+;1.13997567
2204;M;<0-44>;1.093213575
2204;M;<45-54>;0.96527643
2204;M;<55-64>;1.374404809
2204;M;<65-74>;1.400710066
2204;M;<75-84>;0.860555681
2204;M;85+;0.338976254
2205;K;<0-44>;7.330277353
2205;K;<45-54>;11.84808886
2205;K;<55-64>;14.53935537
2205;K;<65-74>;8.009977622
2205;K;<75-84>;4.773694572
2205;K;85+;1.429189413
2205;M;<0-44>;1.527077582
2205;M;<45-54>;1.35213849
2205;M;<55-64>;1.734915141
2205;M;<65-74>;1.790540799
2205;M;<75-84>;1.378127395
2205;M;85+;0.511746027
2206;K;<0-44>;3.879194248
2206;K;<45-54>;6.895345774
2206;K;<55-64>;9.575843278
2206;K;<65-74>;5.597028726
2206;K;<75-84>;3.180449229
2206;K;85+;0.903216348
2206;M;<0-44>;0.904642321
2206;M;<45-54>;0.869309106
2206;M;<55-64>;1.199573569
2206;M;<65-74>;1.312826475
2206;M;<75-84>;0.962737737
2206;M;85+;0.348854224
2207;K;<0-44>;4.52548444
2207;K;<45-54>;8.136753735
2207;K;<55-64>;12.90558935
2207;K;<65-74>;6.520860661
2207;K;<75-84>;3.679447656
2207;K;85+;1.187673889
2207;M;<0-44>;0.780957415
2207;M;<45-54>;0.752960353
2207;M;<55-64>;1.180133028
2207;M;<65-74>;1.072675129
2207;M;<75-84>;0.66107955
2207;M;85+;0.263989624
2208;K;<0-44>;3.590739375
2208;K;<45-54>;6.981531728
2208;K;<55-64>;11.07166794
2208;K;<65-74>;5.783113666
2208;K;<75-84>;3.246957877
2208;K;85+;1.043809495
2208;M;<0-44>;0.693989007
2208;M;<45-54>;0.688834772
2208;M;<55-64>;1.100357973
2208;M;<65-74>;1.10591226
2208;M;<75-84>;0.659935129
2208;M;85+;0.297207526
2209;K;<0-44>;3.388559788
2209;K;<45-54>;6.636677501
2209;K;<55-64>;11.07403121
2209;K;<65-74>;5.999961307
2209;K;<75-84>;3.610490043
2209;K;85+;1.118310043
2209;M;<0-44>;0.616604638
2209;M;<45-54>;0.64897045
2209;M;<55-64>;1.059932787
2209;M;<65-74>;0.979035263
2209;M;<75-84>;0.701744995
2209;M;85+;0.293088084
2210;K;<0-44>;1.88968294
2210;K;<45-54>;3.823014348
2210;K;<55-64>;5.996831262
2210;K;<65-74>;2.970115882
2210;K;<75-84>;1.895918588
2210;K;85+;0.618342767
2210;M;<0-44>;0.389674549
2210;M;<45-54>;0.405463609
2210;M;<55-64>;0.646432743
2210;M;<65-74>;0.58378798
2210;M;<75-84>;0.366588164
2210;M;85+;0.171718776
2211;K;<0-44>;4.744730672
2211;K;<45-54>;8.642643785
2211;K;<55-64>;12.12617226
2211;K;<65-74>;6.830452795
2211;K;<75-84>;3.377345238
2211;K;85+;0.965379465
2211;M;<0-44>;0.867990442
2211;M;<45-54>;0.880180353
2211;M;<55-64>;1.19190019
2211;M;<65-74>;1.257621452
2211;M;<75-84>;0.809050789
2211;M;85+;0.312385621
2212;K;<0-44>;5.072921837
2212;K;<45-54>;9.709584929
2212;K;<55-64>;15.50429704
2212;K;<65-74>;7.413426837
2212;K;<75-84>;4.443649018
2212;K;85+;1.403017396
2212;M;<0-44>;1.080552285
2212;M;<45-54>;1.117748492
2212;M;<55-64>;1.786961242
2212;M;<65-74>;1.60511854
2212;M;<75-84>;0.988323785
2212;M;85+;0.413043936
2213;K;<0-44>;6.942557094
2213;K;<45-54>;12.96220817
2213;K;<55-64>;18.49126796
2213;K;<65-74>;10.85009568
2213;K;<75-84>;5.948884098
2213;K;85+;1.711560769
2213;M;<0-44>;1.267051681
2213;M;<45-54>;1.254700943
2213;M;<55-64>;1.792455788
2213;M;<65-74>;1.757803437
2213;M;<75-84>;1.275650658
2213;M;85+;0.52041575
2214;K;<0-44>;6.30556687
2214;K;<45-54>;11.61240114
2214;K;<55-64>;18.38969725
2214;K;<65-74>;10.70659065
2214;K;<75-84>;5.611884287
2214;K;85+;1.671602789
2214;M;<0-44>;1.025911312
2214;M;<45-54>;0.990092866
2214;M;<55-64>;1.539190505
2214;M;<65-74>;1.618188132
2214;M;<75-84>;1.095220548
2214;M;85+;0.383612774
2215;K;<0-44>;11.94303207
2215;K;<45-54>;20.29504368
2215;K;<55-64>;29.22799145
2215;K;<65-74>;15.73171062
2215;K;<75-84>;8.438394279
2215;K;85+;2.468463718
2215;M;<0-44>;2.374775354
2215;M;<45-54>;2.190435085
2215;M;<55-64>;3.056569728
2215;M;<65-74>;3.211742898
2215;M;<75-84>;2.186649079
2215;M;85+;0.840295663
2216;K;<0-44>;2.263691584
2216;K;<45-54>;4.350715589
2216;K;<55-64>;6.665600005
2216;K;<65-74>;3.122226483
2216;K;<75-84>;1.939967338
2216;K;85+;0.568055475
2216;M;<0-44>;0.452110049
2216;M;<45-54>;0.459179907
2216;M;<55-64>;0.70775047
2216;M;<65-74>;0.564477096
2216;M;<75-84>;0.401270468
2216;M;85+;0.171264218
2261;K;<0-44>;31.26853046
2261;K;<45-54>;56.42142708
2261;K;<55-64>;113.3385651
2261;K;<65-74>;74.84799624
2261;K;<75-84>;41.73622343
2261;K;85+;14.06420021
2261;M;<0-44>;1.696231907
2261;M;<45-54>;1.604955207
2261;M;<55-64>;2.973420102
2261;M;<65-74>;3.822934942
2261;M;<75-84>;2.976329618
2261;M;85+;1.431331776
2262;K;<0-44>;16.26512204
2262;K;<45-54>;31.68656474
2262;K;<55-64>;62.08332701
2262;K;<65-74>;41.67705667
2262;K;<75-84>;23.97439288
2262;K;85+;6.949665626
2262;M;<0-44>;1.00822048
2262;M;<45-54>;1.01356124
2262;M;<55-64>;1.869829425
2262;M;<65-74>;2.496056482
2262;M;<75-84>;1.950262925
2262;M;85+;0.926965037
2263;K;<0-44>;5.371109438
2263;K;<45-54>;11.94692257
2263;K;<55-64>;22.21362309
2263;K;<65-74>;13.30994869
2263;K;<75-84>;7.101722131
2263;K;85+;2.237495325
2263;M;<0-44>;0.548896493
2263;M;<45-54>;0.585594557
2263;M;<55-64>;1.065497847
2263;M;<65-74>;1.207719732
2263;M;<75-84>;0.859944883
2263;M;85+;0.396567076
2264;K;<0-44>;2.229881527
2264;K;<45-54>;4.823116311
2264;K;<55-64>;10.36142974
2264;K;<65-74>;7.723454701
2264;K;<75-84>;4.571209526
2264;K;85+;2.149402258
2264;M;<0-44>;0.125636036
2264;M;<45-54>;0.138914338
2264;M;<55-64>;0.268650741
2264;M;<65-74>;0.394172339
2264;M;<75-84>;0.32409399
2264;M;85+;0.231635012
2401;K;<0-44>;6.911179966
2401;K;<45-54>;14.84904601
2401;K;<55-64>;28.92693594
2401;K;<65-74>;18.09971348
2401;K;<75-84>;9.76283624
2401;K;85+;2.986164552
2401;M;<0-44>;1.345049115
2401;M;<45-54>;1.462373329
2401;M;<55-64>;2.728803141
2401;M;<65-74>;3.195042079
2401;M;<75-84>;2.177630105
2401;M;85+;0.918746036
2402;K;<0-44>;7.228322133
2402;K;<45-54>;14.52564225
2402;K;<55-64>;21.46077157
2402;K;<65-74>;13.33556275
2402;K;<75-84>;7.480202502
2402;K;85+;2.208236393
2402;M;<0-44>;1.330247094
2402;M;<45-54>;1.385275392
2402;M;<55-64>;2.028262265
2402;M;<65-74>;2.373560995
2402;M;<75-84>;1.720600693
2402;M;85+;0.738875613
2403;K;<0-44>;7.567009106
2403;K;<45-54>;15.35247409
2403;K;<55-64>;24.69871439
2403;K;<65-74>;15.3556756
2403;K;<75-84>;8.18670269
2403;K;85+;2.444572094
2403;M;<0-44>;1.506394871
2403;M;<45-54>;1.595698491
2403;M;<55-64>;2.43478125
2403;M;<65-74>;2.936800271
2403;M;<75-84>;2.008929046
2403;M;85+;0.82314396
2404;K;<0-44>;6.470908113
2404;K;<45-54>;13.57506301
2404;K;<55-64>;20.66374501
2404;K;<65-74>;13.24637148
2404;K;<75-84>;8.700449354
2404;K;85+;2.787351862
2404;M;<0-44>;1.484573978
2404;M;<45-54>;1.701275142
2404;M;<55-64>;2.564641348
2404;M;<65-74>;2.822191542
2404;M;<75-84>;2.127835869
2404;M;85+;1.047814091
2405;K;<0-44>;5.327776803
2405;K;<45-54>;11.64962535
2405;K;<55-64>;16.48426056
2405;K;<65-74>;10.97526671
2405;K;<75-84>;6.21667485
2405;K;85+;1.424420039
2405;M;<0-44>;1.058206445
2405;M;<45-54>;1.297704843
2405;M;<55-64>;1.710942406
2405;M;<65-74>;2.110188528
2405;M;<75-84>;1.617492011
2405;M;85+;0.505004517
2406;K;<0-44>;4.078242002
2406;K;<45-54>;8.433963676
2406;K;<55-64>;12.0477322
2406;K;<65-74>;8.765933217
2406;K;<75-84>;5.341782528
2406;K;85+;1.598051416
2406;M;<0-44>;1.013481209
2406;M;<45-54>;1.171045105
2406;M;<55-64>;1.632416016
2406;M;<65-74>;1.964027935
2406;M;<75-84>;1.475296982
2406;M;85+;0.668777382
2407;K;<0-44>;3.756226633
2407;K;<45-54>;8.078023235
2407;K;<55-64>;10.85851932
2407;K;<65-74>;7.514478945
2407;K;<75-84>;4.155999347
2407;K;85+;1.173703851
2407;M;<0-44>;0.762941632
2407;M;<45-54>;0.909219956
2407;M;<55-64>;1.157921652
2407;M;<65-74>;1.428091454
2407;M;<75-84>;1.061047468
2407;M;85+;0.341898648
2408;K;<0-44>;4.458166473
2408;K;<45-54>;9.220906379
2408;K;<55-64>;13.68045153
2408;K;<65-74>;8.865691422
2408;K;<75-84>;4.499650695
2408;K;85+;1.271034265
2408;M;<0-44>;0.82261015
2408;M;<45-54>;0.902820444
2408;M;<55-64>;1.312959737
2408;M;<65-74>;1.486469144
2408;M;<75-84>;1.094638109
2408;M;85+;0.393182804
2409;K;<0-44>;3.35312615
2409;K;<45-54>;7.531204194
2409;K;<55-64>;12.18258576
2409;K;<65-74>;7.742167057
2409;K;<75-84>;4.619409372
2409;K;85+;1.420372474
2409;M;<0-44>;0.720019069
2409;M;<45-54>;0.805717934
2409;M;<55-64>;1.304854998
2409;M;<65-74>;1.549510725
2409;M;<75-84>;1.128523883
2409;M;85+;0.516290017
2410;K;<0-44>;5.149206102
2410;K;<45-54>;11.1290108
2410;K;<55-64>;13.26686038
2410;K;<65-74>;7.643498258
2410;K;<75-84>;4.246836866
2410;K;85+;1.08569198
2410;M;<0-44>;1.034245142
2410;M;<45-54>;1.179988042
2410;M;<55-64>;1.43573973
2410;M;<65-74>;1.515457949
2410;M;<75-84>;1.080280527
2410;M;85+;0.326394101
2411;K;<0-44>;4.71780387
2411;K;<45-54>;11.34705762
2411;K;<55-64>;14.84086969
2411;K;<65-74>;9.434936653
2411;K;<75-84>;6.258377809
2411;K;85+;1.427440024
2411;M;<0-44>;0.815593726
2411;M;<45-54>;1.052002772
2411;M;<55-64>;1.357291252
2411;M;<65-74>;1.505617729
2411;M;<75-84>;1.409067397
2411;M;85+;0.352367382
2412;K;<0-44>;3.511901929
2412;K;<45-54>;7.438679841
2412;K;<55-64>;9.801324165
2412;K;<65-74>;6.572463868
2412;K;<75-84>;3.70619812
2412;K;85+;0.939501934
2412;M;<0-44>;0.65587206
2412;M;<45-54>;0.752542843
2412;M;<55-64>;0.964966378
2412;M;<65-74>;1.136598771
2412;M;<75-84>;0.856638489
2412;M;85+;0.257374157
2413;K;<0-44>;6.442152194
2413;K;<45-54>;14.14291312
2413;K;<55-64>;21.95086158
2413;K;<65-74>;14.84862138
2413;K;<75-84>;7.966742865
2413;K;85+;2.178625145
2413;M;<0-44>;1.283439504
2413;M;<45-54>;1.481193334
2413;M;<55-64>;2.210551469
2413;M;<65-74>;2.828592735
2413;M;<75-84>;2.073054863
2413;M;85+;0.763800955
2414;K;<0-44>;2.819362545
2414;K;<45-54>;6.317653599
2414;K;<55-64>;7.567126716
2414;K;<65-74>;4.763867675
2414;K;<75-84>;2.514512507
2414;K;85+;0.660680834
2414;M;<0-44>;0.487911706
2414;M;<45-54>;0.603523262
2414;M;<55-64>;0.725963374
2414;M;<65-74>;0.780930327
2414;M;<75-84>;0.556261681
2414;M;85+;0.181570691
2415;K;<0-44>;6.702450693
2415;K;<45-54>;14.75608801
2415;K;<55-64>;20.32902812
2415;K;<65-74>;14.94072796
2415;K;<75-84>;7.577132575
2415;K;85+;1.98218105
2415;M;<0-44>;1.458965199
2415;M;<45-54>;1.731051264
2415;M;<55-64>;2.242875952
2415;M;<65-74>;3.184236802
2415;M;<75-84>;2.168530204
2415;M;85+;0.681353158
2416;K;<0-44>;5.473960332
2416;K;<45-54>;12.18714997
2416;K;<55-64>;21.67999955
2416;K;<65-74>;14.02824381
2416;K;<75-84>;8.118308474
2416;K;85+;2.430839687
2416;M;<0-44>;1.055210586
2416;M;<45-54>;1.179014392
2416;M;<55-64>;2.092299785
2416;M;<65-74>;2.533846579
2416;M;<75-84>;1.726172062
2416;M;85+;0.821894251
2417;K;<0-44>;6.752737805
2417;K;<45-54>;13.46864796
2417;K;<55-64>;18.66858991
2417;K;<65-74>;12.66387921
2417;K;<75-84>;8.293507335
2417;K;85+;2.338131956
2417;M;<0-44>;0.973778802
2417;M;<45-54>;1.049647197
2417;M;<55-64>;1.427604483
2417;M;<65-74>;1.776613995
2417;M;<75-84>;1.310540016
2417;M;85+;0.554290751
2461;K;<0-44>;8.882351051
2461;K;<45-54>;18.10750743
2461;K;<55-64>;34.62152224
2461;K;<65-74>;22.54822227
2461;K;<75-84>;11.88452277
2461;K;85+;3.817954341
2461;M;<0-44>;0.725255394
2461;M;<45-54>;0.716113382
2461;M;<55-64>;1.308788986
2461;M;<65-74>;1.66804977
2461;M;<75-84>;1.166200962
2461;M;85+;0.500161356
2462;K;<0-44>;9.526418833
2462;K;<45-54>;21.36554236
2462;K;<55-64>;34.01942173
2462;K;<65-74>;25.00399557
2462;K;<75-84>;13.06875818
2462;K;85+;3.484528676
2462;M;<0-44>;0.925099534
2462;M;<45-54>;1.08644504
2462;M;<55-64>;1.556456778
2462;M;<65-74>;2.098474647
2462;M;<75-84>;1.564023722
2462;M;85+;0.502950837
2463;K;<0-44>;6.19823161
2463;K;<45-54>;12.51052784
2463;K;<55-64>;20.72975607
2463;K;<65-74>;17.25027171
2463;K;<75-84>;8.753162342
2463;K;85+;2.317976344
2463;M;<0-44>;0.57249508
2463;M;<45-54>;0.642475198
2463;M;<55-64>;0.911584765
2463;M;<65-74>;1.324116213
2463;M;<75-84>;0.947313109
2463;M;85+;0.299249665
2464;K;<0-44>;12.67145641
2464;K;<45-54>;29.74567335
2464;K;<55-64>;55.92841028
2464;K;<65-74>;33.93687105
2464;K;<75-84>;20.76834165
2464;K;85+;5.951880272
2464;M;<0-44>;1.241122479
2464;M;<45-54>;1.383300041
2464;M;<55-64>;2.554428244
2464;M;<65-74>;2.852261773
2464;M;<75-84>;2.132267339
2464;M;85+;0.995597961
2465;K;<0-44>;7.073519127
2465;K;<45-54>;15.40851944
2465;K;<55-64>;32.41788951
2465;K;<65-74>;16.86478365
2465;K;<75-84>;8.674509162
2465;K;85+;2.669264419
2465;M;<0-44>;0.450388196
2465;M;<45-54>;0.465158529
2465;M;<55-64>;1.030117163
2465;M;<65-74>;0.984390865
2465;M;<75-84>;0.639755949
2465;M;85+;0.24785032
2466;K;<0-44>;10.32679116
2466;K;<45-54>;21.89489543
2466;K;<55-64>;40.10226644
2466;K;<65-74>;25.28143345
2466;K;<75-84>;13.79421998
2466;K;85+;3.83863902
2466;M;<0-44>;0.65527242
2466;M;<45-54>;0.698927994
2466;M;<55-64>;1.205023486
2466;M;<65-74>;1.474705498
2466;M;<75-84>;1.110336912
2466;M;85+;0.467505565
2467;K;<0-44>;5.57085658
2467;K;<45-54>;10.77899332
2467;K;<55-64>;17.85718068
2467;K;<65-74>;15.01033234
2467;K;<75-84>;4.724813143
2467;K;85+;0.837494898
2467;M;<0-44>;0.126605002
2467;M;<45-54>;0.135868808
2467;M;<55-64>;0.176671688
2467;M;<65-74>;0.337270834
2467;M;<75-84>;0.165546062
2467;M;85+;0.029240116
2468;K;<0-44>;5.435410758
2468;K;<45-54>;13.36062514
2468;K;<55-64>;18.96909402
2468;K;<65-74>;12.82885627
2468;K;<75-84>;7.476669155
2468;K;85+;1.61576413
2468;M;<0-44>;0.288258559
2468;M;<45-54>;0.361549715
2468;M;<55-64>;0.517283682
2468;M;<65-74>;0.563318612
2468;M;<75-84>;0.472104903
2468;M;85+;0.175676045
2469;K;<0-44>;17.34795687
2469;K;<45-54>;40.68820372
2469;K;<55-64>;68.60619896
2469;K;<65-74>;52.1909353
2469;K;<75-84>;26.07087531
2469;K;85+;7.734403452
2469;M;<0-44>;0.672833386
2469;M;<45-54>;0.818407985
2469;M;<55-64>;1.292520123
2469;M;<65-74>;1.782238275
2469;M;<75-84>;1.320103869
2469;M;85+;0.538408691
2470;K;<0-44>;4.233245205
2470;K;<45-54>;10.20235906
2470;K;<55-64>;14.05473572
2470;K;<65-74>;9.368452818
2470;K;<75-84>;4.305037813
2470;K;85+;1.112579452
2470;M;<0-44>;0.381577187
2470;M;<45-54>;0.459268628
2470;M;<55-64>;0.641278275
2470;M;<65-74>;0.751315752
2470;M;<75-84>;0.520161819
2470;M;85+;0.140338959
2471;K;<0-44>;3.125051073
2471;K;<45-54>;7.3705605
2471;K;<55-64>;11.50652377
2471;K;<65-74>;7.935883595
2471;K;<75-84>;4.223510961
2471;K;85+;0.922276111
2471;M;<0-44>;0.324797414
2471;M;<45-54>;0.386518457
2471;M;<55-64>;0.600292772
2471;M;<65-74>;0.698422809
2471;M;<75-84>;0.500412957
2471;M;85+;0.164782479
2472;K;<0-44>;7.818255034
2472;K;<45-54>;17.76724578
2472;K;<55-64>;26.62424482
2472;K;<65-74>;18.3368724
2472;K;<75-84>;8.774171009
2472;K;85+;2.080601748
2472;M;<0-44>;0.784837334
2472;M;<45-54>;0.928558825
2472;M;<55-64>;1.368308546
2472;M;<65-74>;1.636431376
2472;M;<75-84>;1.049722479
2472;M;85+;0.302336758
2473;K;<0-44>;7.508853769
2473;K;<45-54>;16.02686831
2473;K;<55-64>;24.64843797
2473;K;<65-74>;15.47245996
2473;K;<75-84>;7.642281265
2473;K;85+;2.044562766
2473;M;<0-44>;0.717962999
2473;M;<45-54>;0.788544364
2473;M;<55-64>;1.200608411
2473;M;<65-74>;1.408852374
2473;M;<75-84>;0.937281074
2473;M;85+;0.301432763
2474;K;<0-44>;3.737563324
2474;K;<45-54>;8.627678684
2474;K;<55-64>;14.81092499
2474;K;<65-74>;10.07636961
2474;K;<75-84>;4.777571634
2474;K;85+;1.144748435
2474;M;<0-44>;0.357813945
2474;M;<45-54>;0.417214834
2474;M;<55-64>;0.691272416
2474;M;<65-74>;0.860154453
2474;M;<75-84>;0.595022769
2474;M;85+;0.160351719
2475;K;<0-44>;11.06467636
2475;K;<45-54>;25.16958244
2475;K;<55-64>;53.72563028
2475;K;<65-74>;31.38917891
2475;K;<75-84>;15.83373936
2475;K;85+;4.482731542
2475;M;<0-44>;1.069872382
2475;M;<45-54>;1.184036056
2475;M;<55-64>;2.418274043
2475;M;<65-74>;2.718567844
2475;M;<75-84>;1.739411958
2475;M;85+;0.617398798
2476;K;<0-44>;2.794842661
2476;K;<45-54>;6.092476738
2476;K;<55-64>;10.38160907
2476;K;<65-74>;7.035838798
2476;K;<75-84>;3.18552626
2476;K;85+;0.936865587
2476;M;<0-44>;0.332413138
2476;M;<45-54>;0.388979803
2476;M;<55-64>;0.62756714
2476;M;<65-74>;0.73574408
2476;M;<75-84>;0.509996051
2476;M;85+;0.192428245
2477;K;<0-44>;6.996990085
2477;K;<45-54>;14.32056665
2477;K;<55-64>;29.52900125
2477;K;<65-74>;14.09504696
2477;K;<75-84>;8.010975901
2477;K;85+;1.770137317
2477;M;<0-44>;0.608397166
2477;M;<45-54>;0.592283282
2477;M;<55-64>;1.25214172
2477;M;<65-74>;1.191539252
2477;M;<75-84>;0.817639468
2477;M;85+;0.279476582
2478;K;<0-44>;9.969443975
2478;K;<45-54>;23.37526404
2478;K;<55-64>;32.65313673
2478;K;<65-74>;22.57572328
2478;K;<75-84>;13.00202172
2478;K;85+;3.367233339
2478;M;<0-44>;0.839434642
2478;M;<45-54>;1.119892578
2478;M;<55-64>;1.473525045
2478;M;<65-74>;1.83301571
2478;M;<75-84>;1.570606388
2478;M;85+;0.581337626
2479;K;<0-44>;3.489344278
2479;K;<45-54>;5.870409367
2479;K;<55-64>;13.68200655
2479;K;<65-74>;5.606562109
